District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No
Bagalkot,Amengad PS,0015/2017,1,2017,1,2017-01-31 19:45:00.000,2017-01-31 19:50:00.000,2017-01-31 21:00:00.000,31/01/2017,Non Heinous,Dis/Acq,Sue-moto by Police,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",P.A.JADAV   (PSI),1016018,NULL,188800039,"AMINAGAD CHITTARAGI CROSS NEAR ON SH-20 ROAD, AMINAGAD CHITTARAGI CROSS NEAR ON SH-20 ROAD",EAST TOWARDS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,2,0,2,2,0,2017000017,1245,10470124520170015
Bagalkot,Amengad PS,0016/2017,1,2017,2,2017-02-02 18:45:00.000,2017-02-02 18:50:00.000,2017-02-02 21:00:00.000,02/02/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",K.S.KADASIDDANNAVAR   (HC),1878668,NULL,124100010,"HULAGINAL VILLAGE DYAMAVVA TEMPAL FRONT PUBLI PLAC, HULAGINAL VILLAGE DYAMAVVA TEMPAL FRONT PUBLI PLAC",NORTH FROM PS 5 KM,RURAL BEAT NO 16,MADAPUR,0,0,0,0,0,0,11,11,0,11,11,11,2017000018,1245,10470124520170016
Bagalkot,Amengad PS,0017/2017,1,2017,2,2017-02-06 06:40:00.000,2017-02-06 06:45:00.000,2017-02-06 08:00:00.000,06/02/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",G.H.KUPPI   (PSI),1332599,NULL,123600010,"KAMATAGI KETHESHWAR TEMPAL FRONT PUBLIC PLACE, KAMATAGI KETHESHWAR TEMPAL FRONT PUBLIC PLACE",WEST TOWARDS 14 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,15,14,0,14,15,15,2017000019,1245,10470124520170017
Bagalkot,Amengad PS,0018/2017,1,2017,2,2017-02-06 18:00:00.000,2017-02-06 18:05:00.000,2017-02-06 19:30:00.000,06/02/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",K.S.KADASIDDANNAVAR   (HC),1878668,NULL,124100010,"AMINAGAD VILLAGE  INFRONT OF KALIKA DEVI TEMPLE, AMINAGAD VILLAGE  INFRONT OF KALIKA DEVI TEMPLE",WEST FROM PS TOWARDS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,7,7,0,7,7,7,2017000020,1245,10470124520170018
Bagalkot,Amengad PS,0019/2017,1,2017,2,2017-02-05 20:00:00.000,2017-02-05 20:05:00.000,2017-02-07 17:00:00.000,07/02/2017,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 ",P.A.JADAV   (PSI),1016018,NULL,188800039,"SHIRUR KAMATAGI SH-20 ROAD NEAR BHARATH GASS, SHIRUR KAMATAGI SH-20 ROAD NEAR BHARATH GASS",WEST TOWARDS 13 KM,RURAL BEAT NO 13,KAMATAGI,2,1,0,0,0,0,1,1,0,1,1,1,2017000021,1245,10470124520170019
Bagalkot,Amengad PS,0020/2017,1,2017,2,2017-02-09 04:00:00.000,2017-02-09 04:05:00.000,2017-02-09 07:00:00.000,09/02/2017,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"KAMATAGI  MALAPRABHA RIVER, KAMATAGI  MALAPRABHA RIVER",WEST TOWARDS 13 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,7,10,0,10,11,0,2017000022,1245,10470124520170020
Bagalkot,Amengad PS,0021/2017,1,2017,2,2017-02-10 20:30:00.000,2017-02-10 20:35:00.000,2017-02-10 21:45:00.000,10/02/2017,Non Heinous,Abated,Written,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"AMINAGAD SYDICATE BANK NEAR, AMINAGAD SYDICATE BANK NEAR",EAST TOWARDS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,2,0,2,2,0,2017000023,1245,10470124520170021
Bagalkot,Amengad PS,0022/2017,1,2017,2,2017-02-10 23:00:00.000,2017-02-10 23:05:00.000,2017-02-11 17:00:00.000,11/02/2017,Heinous,Undetected,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"AMINAGAD SULEBAVI ROAD NEAR KHADRI BILDING, AMINAGAD SULEBAVI ROAD NEAR KHADRI BILDING",SOUTH TOWARDS 700 MM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,0,0,0,0,0,0,2017000024,1245,10470124520170022
Bagalkot,Amengad PS,0023/2017,1,2017,2,2017-02-11 18:25:00.000,2017-02-11 18:30:00.000,2017-02-11 19:45:00.000,11/02/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"SULEBAVI VILLAGE IDGA GROUND PUBLIC PLACE, SULEBAVI VILLAGE IDGA GROUND PUBLIC PLACE",SOUTH TOWARD 3 KM,RURAL BEAT NO 6,SULEBAVI,0,0,0,0,0,0,7,7,0,7,7,7,2017000025,1245,10470124520170023
Bagalkot,Amengad PS,0024/2017,1,2017,2,2017-02-14 11:30:00.000,2017-02-14 11:35:00.000,2017-02-15 13:00:00.000,15/02/2017,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"AMINAGAD HUNGUND SH-20 ROAD NEAR MAHANTAGOUD PATIL, AMINAGAD HUNGUND SH-20 ROAD NEAR MAHANTAGOUD PATIL",EAST TOWARDS 2 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,0,1,0,1,0,0,2017000026,1245,10470124520170024
Bagalkot,Amengad PS,0025/2017,1,2017,2,2017-02-17 15:00:00.000,2017-02-17 15:05:00.000,2017-02-17 19:30:00.000,17/02/2017,Non Heinous,False Case,Written,MOLESTATION,Public Place,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,149,148,147,143,504,506,354(B) ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"AIHOLE BUS STAND NEAR HOTEL, AIHOLE BUS STAND NEAR HOTEL",SOUTH TOWARDS 9 KM,RURAL BEAT NO 3,AIHOLE,1,1,0,0,0,0,2,0,0,0,0,0,2017000027,1245,10470124520170025
Bagalkot,Amengad PS,0026/2017,1,2017,2,2016-12-18 10:00:00.000,2017-02-18 06:00:00.000,2017-02-18 07:45:00.000,18/02/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 108 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 108 ",SHRISHAIL K BYAKOD   (PI),133999,NULL,8000071,"KAMATAGI CITY LIMITS, KAMATAGI CITY LIMITS",WEST TOWARDS 14 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,6,0,0,0,6,0,2017000028,1245,10470124520170026
Bagalkot,Amengad PS,0027/2017,1,2017,2,2016-12-18 10:00:00.000,2017-02-18 07:00:00.000,2017-02-18 08:45:00.000,18/02/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 108 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 108 ",M.M.GOLANDAJ   (ASI),1022101,NULL,124500012,"GUDUR VILLAGE LIMITS, GUDUR VILLAGE LIMITS",SOUTH TOWARDS 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,5,0,0,0,5,0,2017000029,1245,10470124520170027
Bagalkot,Amengad PS,0028/2017,1,2017,2,2017-02-17 15:00:00.000,2017-02-17 15:05:00.000,2017-02-18 18:00:00.000,18/02/2017,Non Heinous,False Case,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 506(2),324,323,149,148,147,143,504,341,354(B) ",P.A.JADAV   (PSI),1016018,NULL,188800039,"AIHOLE BUS STAND NEAR SWEETMAT, AIHOLE BUS STAND NEAR SWEETMAT",SOUTH TOWARDS 9 KM,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,8,0,0,0,0,0,2017000030,1245,10470124520170028
Bagalkot,Amengad PS,0029/2017,1,2017,2,2017-02-18 10:00:00.000,2017-02-18 10:05:00.000,2017-02-18 22:00:00.000,18/02/2017,Non Heinous,False Case,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,149,148,147,143,504,506,354(B) ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"CHIKANAL VILLAGE HIREKATTI NEAR, CHIKANAL VILLAGE HIREKATTI NEAR",SOUTH TOWARDS 18 KM,GUDUR OP BEAT NO 24,UPANAL,1,1,0,0,0,0,20,0,0,0,0,0,2017000031,1245,10470124520170029
Bagalkot,Amengad PS,0030/2017,1,2017,2,2017-02-20 19:45:00.000,2017-02-20 19:50:00.000,2017-02-20 21:30:00.000,20/02/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"KAMATAGI CROSS, KAMATAGI CROSS",WEST FROM PS TOWARDS 12 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,1,0,1,1,1,2017000032,1245,10470124520170030
Bagalkot,Amengad PS,0031/2017,1,2017,2,2017-02-21 23:00:00.000,2017-02-22 04:00:00.000,2017-02-22 15:00:00.000,22/02/2017,Heinous,Pending Trial,Written,BURGLARY - NIGHT,At Residential Premises,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 457,380,413,411 ",S A SAVADI   (PI),1845439,NULL,156600037,"IN COMPLAINANT AND WITNESS HOUSE, IN COMPLAINANT AND WITNESS HOUSE",SOUTH 3 KM FROM PS,RURAL BEAT NO 6,SULEBAVI,0,0,0,0,0,0,2,3,0,3,4,0,2017000033,1245,10470124520170031
Bagalkot,Amengad PS,0032/2017,1,2017,2,2017-02-24 08:30:00.000,2017-02-24 08:40:00.000,2017-02-24 13:30:00.000,24/02/2017,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 ",SANJEEV S BALIGAR   (PI),1898637,NULL,42000030,"SULEBAVI AMINAGAD ROAD NEAR KALABURGI HOUSE, SULEBAVI AMINAGAD ROAD NEAR KALABURGI HOUSE",SOUTH TOWARDS 500 MITER,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,1,0,0,0,0,1,1,0,1,1,0,2017000034,1245,10470124520170032
Bagalkot,Amengad PS,0033/2017,1,2017,2,2017-02-25 13:00:00.000,2017-02-25 13:02:00.000,2017-02-25 15:30:00.000,25/02/2017,Heinous,Pending Trial,Sue-moto by Police,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Police Personnel,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 353,379,34 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",SANJEEV S BALIGAR   (PI),1898637,NULL,42000030,"UPNAL VILLEGE IN STREAM, UPNAL VILLEGE IN STREAM",SOUTH 22 KM FROM PS,GUDUR OP BEAT NO 24,UPANAL,1,0,0,0,0,0,4,1,0,1,4,0,2017000035,1245,10470124520170033
Bagalkot,Amengad PS,0034/2017,1,2017,2,2017-02-10 11:00:00.000,2017-02-10 21:00:00.000,2017-02-26 12:30:00.000,26/02/2017,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"AMINAGAD BUS STAND, AMINAGAD BUS STAND",WEST FROM 500 MTR PS,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,0,0,0,0,0,2017000036,1245,10470124520170034
Bagalkot,Amengad PS,0035/2017,1,2017,3,2017-03-01 05:45:00.000,2017-03-01 05:50:00.000,2017-03-01 07:30:00.000,01/03/2017,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"NIMBALAGUNDI VILLAGE MALAPRABHA RIVER NEAR, NIMBALAGUNDI VILLAGE MALAPRABHA RIVER NEAR",SOUTH TOWARDS 11 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,0,2,0,2,2,0,2017000037,1245,10470124520170035
Bagalkot,Amengad PS,0036/2017,1,2017,3,2017-03-02 11:15:00.000,2017-03-02 11:20:00.000,2017-03-02 11:45:00.000,02/03/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 109),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 109 ",SHRISHAIL K BYAKOD   (PI),133999,NULL,8000071,"AMINAGAD BUSTAND NEAR, AMINAGAD BUSTAND NEAR",WEST TOWARDS 500 MITERS,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,1,0,1,1,0,2017000038,1245,10470124520170036
Bagalkot,Amengad PS,0037/2017,1,2017,3,2017-03-02 20:15:00.000,2017-03-02 20:16:00.000,2017-03-02 21:30:00.000,02/03/2017,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",G.M.KIRASUR   (HC),1267667,NULL,124900002,"KELUR VILLAGE IN FRONT OF VETERNARY HOSPITAL, KELUR VILLAGE IN FRONT OF VETERNARY HOSPITAL",SOUTH 10 KM FROM PS,GUDUR OP BEAT NO 24,UPANAL,0,0,0,0,0,0,4,4,0,4,4,4,2017000039,1245,10470124520170037
Bagalkot,Amengad PS,0038/2017,1,2017,3,2017-03-04 16:00:00.000,2017-03-04 16:05:00.000,2017-03-04 17:00:00.000,04/03/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 110),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 110(E)(G) ",S G HELVAR   (ASI),1270757,NULL,124000015,"KAMATAGI PATTAN PACHAYATI NEAR, KAMATAGI PATTAN PACHAYATI NEAR",WEST TOWARDS 13 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,1,0,1,1,0,2017000040,1245,10470124520170038
Bagalkot,Amengad PS,0039/2017,1,2017,3,2017-03-07 06:00:00.000,2017-03-07 06:01:00.000,2017-03-07 07:30:00.000,07/03/2017,Non Heinous,Pending Trial,Written,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"KAMATAGI BASARIKATTI ROAD, KAMATAGI BASARIKATTI ROAD",EAST 13 KM FROM  PS,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,2,0,2,2,0,2017000042,1245,10470124520170039
Bagalkot,Amengad PS,0040/2017,1,2017,3,2017-01-07 10:00:00.000,2017-01-07 10:01:00.000,2017-03-07 16:30:00.000,07/03/2017,Non Heinous,BoundOver,Written,CrPC,Security For Good Behaviour (Sec 108 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 108 ",SHRISHAIL K BYAKOD   (PI),133999,NULL,8000071,"KAMATAGI, KAMATAGI",EAST 12 KM FROM PS,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,2,0,0,0,2,0,2017000043,1245,10470124520170040
Bagalkot,Amengad PS,0041/2017,1,2017,3,2017-01-07 11:00:00.000,2017-03-07 11:01:00.000,2017-03-07 18:00:00.000,07/03/2017,Non Heinous,BoundOver,Written,CrPC,Security For Good Behaviour (Sec 108 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 108 ",SHRISHAIL K BYAKOD   (PI),133999,NULL,8000071,"SULEBHAVI, SULEBHAVI",SOUTH 2 KM FROM PS,RURAL BEAT NO 6,SULEBAVI,0,0,0,0,0,0,1,0,0,0,1,0,2017000044,1245,10470124520170041
Bagalkot,Amengad PS,0042/2017,1,2017,3,2017-03-08 18:50:00.000,2017-03-08 18:55:00.000,2017-03-08 20:30:00.000,08/03/2017,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 34,32 ",P.A.JADAV   (PSI),1016018,NULL,188800039,"AIHOLE BUSTAND NEAR PUBLIC PLACE, AIHOLE BUSTAND NEAR PUBLIC PLACE",SOUTH TOWARDS 9 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2017000045,1245,10470124520170042
Bagalkot,Amengad PS,0043/2017,1,2017,3,2017-03-09 07:30:00.000,2017-03-09 07:35:00.000,2017-03-11 21:30:00.000,11/03/2017,Heinous,Dis/Acq,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,149,147,143,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",SANJEEV S BALIGAR   (PI),1898637,NULL,42000030,"HIREMAGI VILLAGE VICTEM HOUSE, HIREMAGI VILLAGE VICTEM HOUSE",NORTH TOWARDS 8 KM,RURAL BEAT NO 16,MADAPUR,0,1,0,0,0,0,5,3,2,5,5,0,2017000046,1245,10470124520170043
Bagalkot,Amengad PS,0044/2017,1,2017,3,2017-03-12 08:40:00.000,2017-03-12 08:41:00.000,2017-03-12 10:00:00.000,12/03/2017,Non Heinous,Pending Trial,Written,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 32,34 ",P.A.JADAV   (PSI),1016018,NULL,188800039,"HULAGINAL VILLAGE NEAR BUS STAND, HULAGINAL VILLAGE NEAR BUS STAND",EAST 4 KM  FROM PS,RURAL BEAT NO 16,MADAPUR,0,0,0,0,0,0,1,1,0,1,1,0,2017000047,1245,10470124520170044
Bagalkot,Amengad PS,0045/2017,1,2017,3,2017-03-04 21:00:00.000,2017-03-04 21:05:00.000,2017-03-12 19:00:00.000,12/03/2017,Non Heinous,False Case,Written,RIOTS,Others,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,147,143,504,34,341,506 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"KAMATGI SEVALA SCHOOL NEAR, KAMATGI SEVALA SCHOOL NEAR",WEST TOWARDS 13 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,4,0,0,0,0,0,2017000048,1245,10470124520170045
Bagalkot,Amengad PS,0046/2017,1,2017,3,2017-03-13 10:45:00.000,2017-03-13 10:50:00.000,2017-03-13 13:00:00.000,13/03/2017,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 34,32 ",I.S.MANTYAL   (HC),1332150,NULL,123700020,"GUDUR VILLAGE BADAMI CROSS NEAR, GUDUR VILLAGE BADAMI CROSS NEAR",SOUTH TOWARDS 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,1,1,0,1,1,0,2017000049,1245,10470124520170046
Bagalkot,Amengad PS,0047/2017,1,2017,3,2017-03-12 12:45:00.000,2017-03-12 12:50:00.000,2017-03-13 18:00:00.000,13/03/2017,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 ",K.S.KADASIDDANNAVAR   (HC),1878668,NULL,124100010,"AMINAGAD BAGALKOT SH-20 ROAD AMD CHALUKYA DABA NEA, AMINAGAD BAGALKOT SH-20 ROAD AMD CHALUKYA DABA NEA",WEST TOWARDS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,2,0,0,0,1,1,0,1,1,1,2017000050,1245,10470124520170047
Bagalkot,Amengad PS,0048/2017,1,2017,3,2017-03-14 06:45:00.000,2017-03-14 06:50:00.000,2017-03-14 08:30:00.000,14/03/2017,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"KAMATAGI CROSS, KAMATAGI CROSS",WEST TOWARDS P KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,0,2,0,2,2,0,2017000051,1245,10470124520170048
Bagalkot,Amengad PS,0049/2017,1,2017,3,2017-03-14 07:00:00.000,2017-03-14 07:05:00.000,2017-03-14 09:00:00.000,14/03/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 110),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 110(E)(G) ",G.M.KIRASUR   (HC),1267667,NULL,124900002,"MURADI  VILLEGA BUSTAND, MURADI  VILLEGA BUSTAND",SOUTH TOWARDS 22 KM,OP RURAL BEAT NO 28,DAMMUR,0,0,0,0,0,0,1,1,0,1,1,0,2017000052,1245,10470124520170049
Bagalkot,Amengad PS,0050/2017,1,2017,3,2014-12-10 08:00:00.000,2017-03-17 08:00:00.000,2017-03-17 18:00:00.000,17/03/2017,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 145 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 145 ",P.A.JADAV   (PSI),1016018,NULL,188800039,"GUDUR VILLAGE JYAMIYA MASDI COMRACILE BULDING, GUDUR VILLAGE JYAMIYA MASDI COMRACILE BULDING",SOUTH TOWARDS 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,4,0,0,0,4,0,2017000054,1245,10470124520170050
Bagalkot,Amengad PS,0051/2017,1,2017,3,2017-03-20 16:15:00.000,2017-03-20 16:20:00.000,2017-03-21 18:00:00.000,21/03/2017,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,146 ",Y.H.WALIKAR   (HC),1878696,NULL,124200040,", ",WEST TOWARDS 4 KM,RURAL BEAT NO 16,MADAPUR,3,2,0,0,0,0,2,2,0,2,2,1,2017000055,1245,10470124520170051
Bagalkot,Amengad PS,0052/2017,1,2017,3,2017-03-23 16:45:00.000,2017-03-23 16:50:00.000,2017-03-23 18:10:00.000,23/03/2017,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"GUDUR VILLAGE JILEBI KOLI FARM NEAR PUBLIC PLACE, GUDUR VILLAGE JILEBI KOLI FARM NEAR PUBLIC PLACE",SOUTH TOWARDS 14,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,10,10,0,10,10,10,2017000056,1245,10470124520170052
Bagalkot,Amengad PS,0053/2017,1,2017,3,2016-09-27 15:30:00.000,2016-09-27 15:35:00.000,2017-03-24 11:00:00.000,24/03/2017,Non Heinous,False Case,Written,CHEATING,CHEATING,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 420,409 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"GUDUR VILLAGE DCC BANK, GUDUR VILLAGE DCC BANK",SOUTH TOWARDS 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,1,0,0,0,0,3,0,0,0,0,0,2017000057,1245,10470124520170053
